ucs,dn,temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
USUH2V2Y01,sys/chassis-9/blade-4/board/memarray-1/mem-16,25,25,24,24.5,21,21,21,21,21,23,21,22,25,25,22,23.5,21,21,21,21,22,25,22,23.5,25,25,21,23,21,21,21,21,21,25,21,22.66667,25,25,21,23.33333,21,21,21,21,25,25,25,25,26,26,21,23.25,21,21,21,21,22,25,22,24,24,24,21,22,21,21,21,21,24,25,24,24.66667,22,22,21,21.33333,21,21,21,21,25,26,25,25.33333,21,21,21,21,21,21,21,21,25,25,25,25,21,21,21,21,21,21,21,21,25,25,25,25,21,21,21,21,21,21,21,21,21,25,21,23.125,21,21,21,21,21,22,21,21.33333,25,25,24,24.66667,21,21,21,21,21,22,21,21.33333,25,25,23,24.33333,21,21,21,21,21,25,21,23,25,25,21,23.66667,21,21,21,21,21,25,21,22.66667,25,25,21,23.33333,21,21,21,21,21,25,21,23,23,23,21,22,21,21,21,21,21,25,21,23.66667,21,21,21,21,21,21,21,21,22,25,22,24,F0185
USUH2V2Y02,sys/chassis-4/blade-6/board/memarray-1/mem-13,26,26,26,26,26,,,,28,28,28,28,27,,,,26,,,,26,,,,26,,,,26,,,,27,,,,26,,,,29,,,,26,,,,26,,,,26,,,,28,28,28,28,26,,,,,,,,28,,,,26,26,26,26,26,,,,27,,,,27,,,,26,26,26,26,26,26,26,26,26,,,,26,,,,26,,,,26,,,,26,,,,26,26,26,26,28,,,,26,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,31,31.4,31,31,31,31,31,31,31,31,31,33,31,31.83333,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,F0185
USUH2V2Y02,sys/chassis-4/blade-6/board/memarray-1/mem-14,27,27,27,27,26,,,,28,28,28,28,27,,,,26,,,,26,,,,26,,,,27,,,,27,,,,26,26,26,26,29,,,,26,,,,27,,,,26,,,,28,28,28,28,26,,,,,,,,28,,,,26,26,26,26,26,,,,27,,,,27,,,,26,,,,26,26,26,26,26,,,,27,,,,26,,,,27,,,,26,,,,27,27,27,27,28,,,,26,,,,31,32,31,31.42857,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31.14286,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,31,31.6,31,31,31,31,31,31,31,31,31,33,31,31.83333,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,F0185
USUH2V2Z02,sys/chassis-3/blade-3/board/memarray-1/mem-8,28,29,26,26.79167,26,29,26,27.29167,26,29,26,26.6087,26,29,26,27.13044,26,29,26,27.32,26,29,26,27.04166,25,29,25,26.69565,26,29,26,27.25,26,29,25,26.41666,26,29,26,27,25,30,25,26.76923,26,29,26,26.45833,26,29,26,27.32,26,29,26,27.07692,26,29,25,26.32,28,29,25,26.76,26,29,26,26.95834,26,29,26,26.79167,26,29,26,26.68,26,29,26,26.86364,26,30,26,27.21739,26,29,26,26.58333,26,29,26,26.64,26,30,26,26.75,26,29,26,27.36,27,28,26,26.33334,26,29,26,26.64,27,27,25,26.25,26,29,26,26.875,26,29,26,26.24,28,28,26,26.41666,26,28,25,26.375,29,30,27,28.90909,26,28,26,26.29167,26,27,25,26.16,26,27,25,25.91667,25,29,25,26.6,27,28,26,26.84,26,28,25,26.56,26,27,25,25.88,27,28,26,26.57143,28,28,27,27.75,26,28,26,26.76191,27,28,26,26.48,28,29,26,26.53846,26,27,26,26.19231,26,28,26,27,26,26,25,25.91304,29,29,26,26.56,26,27,26,26.25,F0184
USUH2V3Y02,sys/chassis-1/blade-6/board/memarray-1/mem-7,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,25,27,22,23.13333,25,25,25,25,26,26,26,26,23,24,23,23.66667,26,26,26,26,26,26,25,25.33333,27,27,26,26.66667,25,26,25,25.66667,25,26,25,25.5,24,27,24,25.66667,26,26,26,26,23,26,23,24.66667,24,27,24,25.66667,23,27,23,25.33333,23,27,23,24.66667,25,26,25,25.5,23,26,23,24.33333,23,26,23,24,23,27,23,25,27,27,27,27,27,27,27,27,27,28,27,27.33333,27,27,27,27,27,27,27,27,27,28,27,27.33333,27,27,27,27,28,28,27,27.25,27,28,27,27.8,,,,,23,23,23,23,25,25,24,24.66667,24,25,24,24.5,22,23,22,22.33333,24,24,23,23.33333,24,25,24,24.5,26,26,23,24,24,24,22,22.66667,22,24,22,23,F0184
USUH2V3Y02,sys/chassis-1/blade-6/board/memarray-1/mem-7,26,28,26,27.7,28,28,22,24.8,24,28,22,25.1,28,28,24,25.88889,28,28,22,25,27,27,22,25.33333,27,27,22,24.42857,26,27,22,24.55556,27,27,22,24.875,24,27,22,23.88889,26,27,22,24,23,27,22,24.4,23,27,22,23.8,25,25,22,23.44444,22,26,22,23.5,22,23,22,22.3,25,25,22,22.9,22,25,22,23.2,22,24,22,22.22222,25,25,22,22.9,22,25,22,23.44444,22,23,22,22.11111,25,25,22,22.77778,22,25,22,23.4,22,23,22,22.1,25,25,22,22.66667,22,25,22,23.55556,22,23,22,22.11111,25,25,22,22.8,22,25,22,23.22222,21,22,21,21.22222,25,25,21,22.9,22,25,22,23.22222,22,22,22,22,25,25,22,22.77778,25,26,23,24.9,25,25,22,23.4,25,25,21,23,22,25,22,23.22222,22,22,22,22,25,25,23,24.57143,22,25,22,23.1,25,26,22,23.33333,25,25,22,22.88889,22,25,22,23.1,22,22,22,22,22,22,22,22,22,25,21,22.71429,22,26,22,22.57143,24,25,22,22.78572,F0184
USUH2V3Y02,sys/chassis-1/blade-1/board/memarray-1/mem-22,,,,,,,,,,,,,,,,,,,,,,,,,27,29,27,28,28,29,26,27.83333,29,30,27,29.33333,30,31,30,30.33333,30,30,27,28.8,30,30,30,30,30,30,29,29.66667,30,30,27,28.33333,28,29,25,27.6,30,30,26,28.6,29,29,26,27.8,28,30,27,28.16667,30,30,28,29.4,30,30,29,29.66667,30,30,28,29.66667,28,30,28,29,30,30,29,29.5,30,30,27,29.33333,28,30,28,29.14286,,,,,30,31,30,30.33333,31,31,31,31,30,30,30,30,29,30,29,29.66667,30,31,30,30.16667,31,31,31,31,30,30,30,30,30,30,30,30,30,31,30,30.6,29,30,29,29.2,30,30,30,30,30,30,30,30,30,30,30,30,29,30,29,29.4,30,30,30,30,30,31,30,30.2,30,30,30,30,30,31,30,30.83333,30,30,29,29.8,30,30,29,29.6,30,31,30,30.66667,30,30,30,30,30,30,26,28.2,30,31,30,30.33333,F0844
USUH2V3Y02,sys/chassis-1/blade-1/board/memarray-1/mem-23,,,,,,,,,,,,,,,,,,,,,,,,,28,28,27,27.75,28,29,26,27.66667,28,30,27,28.66667,30,30,29,29.5,29,29,27,28.4,30,30,29,29.66667,29,29,28,28.83333,29,29,27,28,28,29,25,27.2,29,29,26,28,28,29,26,27.6,28,29,26,27.83333,29,29,28,28.8,29,29,29,29,29,30,28,29.33333,29,29,28,28.5,29,29,29,29,29,30,27,28.83333,27,29,27,28.42857,,,,,29,30,29,29.83333,30,30,30,30,29,29,29,29,28,29,28,28.66667,30,30,30,30,30,30,30,30,29,30,29,29.4,29,30,29,29.16667,30,30,29,29.8,28,29,28,28.6,30,30,29,29.66667,29,30,29,29.16667,29,29,29,29,28,29,28,28.4,29,29,29,29,29,30,29,29.2,29,30,29,29.2,30,30,30,30,29,29,28,28.8,29,29,28,28.8,29,30,29,29.83333,29,30,29,29.2,29,29,26,28,30,30,29,29.83333,F0185
USUH2V2Z02,sys/chassis-2/blade-7/board/memarray-1/mem-23,29,29,28,28.42308,28,29,28,28.65385,29,29,28,28.2381,28,29,28,28.46154,29,29,28,28.92,28,29,28,28.11539,28,29,28,28.25,28,29,28,28.19231,29,30,29,29.03846,29,29,28,28.28,28,29,28,28.34616,28,29,28,28.61539,29,30,29,29.04167,29,29,28,28.96154,29,29,28,28.56,28,29,28,28.24,28,29,28,28.88,29,29,28,28.95833,29,29,28,28.44,29,29,28,28.92,31,32,30,30.76923,31,31,29,29.4,29,29,28,28.48,29,29,28,28.84,29,29,28,28.48,29,31,29,29.88,29,30,28,29,29,29,29,29,29,29,28,28.96154,29,30,29,29.42307,29,29,28,28.80769,29,29,29,29,29,30,29,29.77778,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,30,30.03703,30,30,30,30,30,30,30,30,30,31,30,30.07692,29,29,29,29,29,30,29,29.23077,29,30,29,29.09091,29,29,29,29,29,29,28,28.95833,29,30,29,29.34616,29,29,29,29,29,29,29,29,28,29,28,28.80769,F0185
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-4,26,26,26,26,,,,,26,27,26,26.5,29,29,28,28.625,29,30,28,29.06667,29,30,29,29.11765,29,30,28,29,29,30,28,29.23529,29,29,28,28.70588,29,29,28,28.84616,30,30,28,29.3125,28,30,28,29,29,30,28,28.83334,29,29,28,28.94118,29,29,28,28.78571,29,30,28,29.16667,29,30,29,29.09091,,,,,28,30,28,28.94118,29,30,28,29.05882,29,30,28,28.94444,29,30,28,28.82353,29,30,29,29.23529,29,30,28,28.93333,28,29,28,28.88889,28,29,28,28.88235,29,29,28,28.92857,29,30,28,29.2,29,30,28,29.07692,29,29,28,28.86666,28,30,28,29,29,30,28,29,29,30,29,29.33333,29,29,29,29,29,30,28,29,29,29,28,28.86666,29,30,28,29.18182,28,30,28,29,29,30,28,29.18182,28,30,28,29,29,30,29,29.07143,29,30,28,29.25,29,30,28,29.07143,29,29,28,28.92307,29,29,29,29,29,30,28,28.8,29,30,28,29.2,,,,,29,29,29,29,29,29,29,29,F0844
USCT2V0Y01,sys/chassis-1/blade-8/board/memarray-1/mem-4,26,27,26,26.5,29,29,28,28.625,29,30,28,29.06667,29,30,29,29.11765,29,30,28,29,29,30,28,29.23529,29,29,28,28.70588,29,29,28,28.84616,30,30,28,29.3125,28,30,28,29,29,30,28,28.83334,29,29,28,28.94118,29,29,28,28.78571,29,30,28,29.16667,29,30,29,29.09091,,,,,28,30,28,28.94118,29,30,28,29.05882,29,30,28,28.94444,29,30,28,28.82353,29,30,29,29.23529,29,30,28,28.93333,28,29,28,28.88889,28,29,28,28.88235,29,29,28,28.92857,29,30,28,29.2,29,30,28,29.07692,29,29,28,28.86666,28,30,28,29,29,30,28,29,29,30,29,29.33333,29,29,29,29,29,30,28,29,29,29,28,28.86666,29,30,28,29.18182,28,30,28,29,29,30,28,29.18182,28,30,28,29,29,30,29,29.07143,29,30,28,29.25,29,30,28,29.07143,29,29,28,28.92307,29,29,29,29,29,30,28,28.8,29,30,28,29.2,,,,,29,29,29,29,29,29,29,29,29,30,28,28.83333,29,30,28,28.76191,F0185
USUH2V2Y03,sys/chassis-7/blade-6/board/memarray-1/mem-16,25,31,25,28.82353,30,30,30,30,30,30,28,29.57143,30,30,27,29.23529,30,30,29,29.4375,30,30,29,29.58824,30,30,28,29.5,30,30,29,29.61538,30,30,28,29.2,30,30,28,29.3125,30,30,29,29.61111,30,30,28,29.47059,30,30,28,29.07692,31,31,29,30.47368,30,30,28,29.18182,,,,,30,30,28,29.35295,30,30,29,29.76471,30,31,30,30.05263,30,30,28,29.41176,30,30,28,29.47059,30,30,28,29.75,30,30,28,29.68421,30,30,28,29.77778,30,30,30,30,31,31,29,30,30,30,30,30,30,31,30,30.68421,31,31,30,30.125,30,30,30,30,30,31,30,30.11111,30,30,29,29.88235,30,31,30,30.05556,29,30,29,29.57895,31,31,30,30.07143,29,30,28,29.57895,30,30,29,29.8,30,30,30,30,30,30,29,29.89474,30,31,29,30.1,30,31,29,29.94444,30,30,30,30,30,30,29,29.88889,30,30,29,29.88889,28,31,28,29.89474,,,,,28,31,27,29.35,29,31,28,29.63158,27,31,27,29.31579,29,31,27,29.625,F0185
USUH2V3Y03,sys/chassis-3/blade-5/board/memarray-1/mem-16,32,32,32,32,33,33,32,32.88889,32,32,32,32,32,32,32,32,32,33,32,32.57143,32,32,32,32,34,34,33,33.5625,32,32,32,32,32,32,32,32,32,33,32,32.35294,32,32,32,32,33,34,33,33.75,32,32,32,32,,,,,32,33,32,32.25,32,33,32,32.21429,33,34,33,33.86666,,,,,33,33,32,32.0625,32,33,32,32.14286,32,32,32,32,33,34,33,33.53333,32,33,32,32.0625,33,33,32,32.23529,32,32,32,32,32,32,32,32,33,34,33,33.29412,32,32,32,32,33,33,32,32.35294,32,32,32,32,32,32,32,32,33,34,33,33.11765,,,,,33,33,32,32.47059,32,32,32,32,32,32,32,32,32,34,32,33.05882,32,32,32,32,34,34,32,32.88235,32,32,32,32,32,32,32,32,32,33,32,32.76471,32,32,32,32,33,33,32,32.64706,32,32,32,32,32,32,32,32,32,33,32,32.66667,32,32,32,32,33,34,32,33,32,32,32,32,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,40,40,39,39.68,40,40,39,39.26923,39,40,39,39.4,39,40,39,39.73077,40,40,39,39.58334,40,40,35,38.18519,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
USUH2V3Z03,sys/chassis-2/blade-8/board/memarray-1/mem-11,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,,,,,,,,,,,,,,,,,,,,,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,F0185
USUH2V2Y02,sys/chassis-2/blade-4/board/memarray-1/mem-5,29,29,27,28.52381,27,29,27,28.04348,29,29,27,28.14286,28,29,27,27.95455,29,30,29,29.13636,29,29,27,28.04545,29,29,27,28.44445,29,29,27,28.22727,28,29,27,28.31818,28,29,27,28.27272,27,29,27,28.22727,29,29,27,28.38095,30,30,29,29.58333,28,28,28,28,27,28,27,27.6,27,29,27,27.62963,27,29,26,27.26923,27,29,27,27.37037,27,29,27,27.62963,27,29,26,27.57692,27,28,26,27.04167,27,28,27,27.07692,27,29,27,27.40741,26,29,26,27.53846,,,,,27,27,27,27,29,29,28,28.66667,28,28,26,27,,,,,28,29,26,27.53333,29,29,27,28,29,29,27,28.89655,29,29,28,28.75,29,29,29,29,28,28,28,28,29,29,28,28.5,28,29,28,28.25,28,28,27,27.66667,29,29,29,29,29,29,29,29,27,28,27,27.25,27,27,27,27,27,29,27,27.8,28,28,27,27.33333,28,28,28,28,28,28,27,27.4,27,28,26,26.75,27,27,27,27,26,26,26,26,26,26,26,26,F0184
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,32,32,32,32,,,,,32,33,32,32.04348,32,33,30,31.75,32,32,32,32,31,32,31,31.375,32,32,31,31.625,33,33,33,33,,,,,32,32,32,32,31,32,31,31.5,33,33,33,33,,,,,32,32,31,31.44444,32,32,32,32,32,32,32,32,33,33,32,32.77777,32,32,32,32,31,32,31,31.16667,32,32,32,32,33,33,33,33,32,32,32,32,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,33,32,32.25,32,32,32,32,31,32,31,31.55556,32,32,32,32,32,32,32,32,33,33,32,32.77777,32,32,32,32,31,31,31,31,31,32,31,31.75,33,33,33,33,32,32,32,32,32,32,32,32,31,32,31,31.33333,33,33,33,33,32,32,32,32,31,32,31,31.2,32,32,32,32,32,32,32,32,33,33,32,32.25,30,30,29,29.77778,,,,,32,32,29,30.4,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-17,34,34,34,34,,,,,34,36,34,34.13044,35,35,32,34.45834,34,34,34,34,34,34,34,34,33,34,33,33.625,36,36,36,36,,,,,34,34,34,34,34,34,34,34,36,36,35,35.5,,,,,33,34,33,33.44444,33,34,33,33.75,34,34,34,34,35,35,35,35,34,34,34,34,34,34,33,33.66666,34,34,34,34,35,35,35,35,34,34,33,33.625,,,,,,,,,,,,,,,,,,,,,34,34,34,34,35,36,35,35.125,34,34,34,34,33,34,33,33.11111,34,34,33,33.71428,34,34,34,34,35,35,35,35,34,34,34,34,33,33,33,33,34,34,33,33.375,35,36,35,35.33333,34,34,33,33.77778,34,34,34,34,33,33,33,33,35,36,35,35.11111,34,34,34,34,34,34,33,33.1,34,34,34,34,34,35,34,34.77778,35,35,34,34.625,33,33,31,31.88889,,,,,34,34,31,32.59999,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,32,32,32,32,31,32,31,31.2,32,32,32,32,32,32,32,32,33,33,32,32.25,30,30,29,29.77778,,,,,32,32,29,30.4,32,32,28,30.48148,,,,,,,,,30,30,29,29.5,33,33,32,32.95454,32,32,32,32,32,32,32,32,31,32,31,31.95,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,32,32,32,32,32,32,32,32,32,32,31,31.95652,32,33,32,32.72727,33,33,32,32.25,32,32,31,31.9,32,32,32,32,32,32,31,31.78572,33,33,32,32.93333,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32.72727,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,32,32,32,32,32,32,31,31.96552,31,32,31,31.24138,32,33,32,32.03846,32,33,32,32.44445,31,32,31,31.65385,32,32,32,32,32,32,31,31.72,33,33,32,32.88,32,32,32,32,31,32,31,31.2,32,32,32,32,F0184
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-17,35,35,34,34.625,33,33,31,31.88889,,,,,34,34,31,32.59999,34,34,30,32.7037,,,,,,,,,32,32,32,32,36,36,35,35.77273,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,36,34,35.27273,35,35,34,34.4,34,34,34,34,34,34,34,34,34,34,34,34,35,36,35,35.2,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,35,34,34.65385,35,36,34,34.59259,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,F0184
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,32,32,29,30.4,32,32,28,30.48148,,,,,,,,,30,30,29,29.5,33,33,32,32.95454,32,32,32,32,32,32,32,32,31,32,31,31.95,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,32,32,32,32,32,32,32,32,32,32,31,31.95652,32,33,32,32.72727,33,33,32,32.25,32,32,31,31.9,32,32,32,32,32,32,31,31.78572,33,33,32,32.93333,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32.72727,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,32,32,32,32,32,32,31,31.96552,31,32,31,31.24138,32,33,32,32.03846,32,33,32,32.44445,31,32,31,31.65385,32,32,32,32,32,32,31,31.72,33,33,32,32.88,32,32,32,32,31,32,31,31.2,32,32,32,32,32,33,32,32.2069,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,32,32,32,32,32,32,32,32,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-17,34,34,31,32.59999,34,34,30,32.7037,,,,,,,,,32,32,32,32,36,36,35,35.77273,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,36,34,35.27273,35,35,34,34.4,34,34,34,34,34,34,34,34,34,34,34,34,35,36,35,35.2,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,35,34,34.65385,35,36,34,34.59259,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,36,36,35,35.95652,34,34,34,34,34,34,34,34,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-13,34,34,32,33.13637,32,32,32,32,32,32,32,32,33,33,32,32.5,33,33,33,33,33,33,32,32.9375,32,32,32,32,33,33,32,32.23077,34,34,33,33.92857,32,32,32,32,32,33,32,32.5,32,32,32,32,34,34,33,33.7,32,32,32,32,32,32,32,32,32,33,32,32.76923,32,33,32,32.90909,34,34,32,33.25,32,32,32,32,32,32,32,32,,,,,33,34,33,33.08696,,,,,32,32,32,32,,,,,33,34,33,33.8125,32,32,32,32,32,33,32,32.375,32,32,32,32,33,33,33,33,32,32,32,32,32,32,32,32,33,33,32,32.27273,32,33,32,32.36364,33,33,33,33,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,34,34,33,33.75,32,32,32,32,32,32,32,32,32,33,32,32.36667,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,F0184
USUH2V2Y02,sys/chassis-2/blade-4/board/memarray-1/mem-5,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,28,27,27.03571,27,27,27,27,27,27,27,27,27,28,27,27.22222,27,28,27,27.03448,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27.03571,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,29,27,27.25926,27,27,27,27,27,28,27,27.03703,27,27,27,27,27,27,27,27,27,28,27,27.03571,,,,,,,,,,,,,27,27,27,27,27,28,27,27.03448,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27.10714,27,27,27,27,27,27,27,27,27,27,27,27,27,30,27,27.55172,27,28,27,27.11111,27,28,27,27.06667,27,29,27,27.17857,27,28,27,27.17857,F0185
USUH2V3Y02,sys/chassis-11/blade-3/board/memarray-1/mem-22,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31.46667,31,32,31,31.2,31,31,31,31,31,32,31,31.26667,31,31,31,31,31,32,31,31.33333,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31.13333,31,31,31,31,32,32,31,31.6,31,32,31,31.33333,31,31,31,31,31,31,31,31,32,32,32,32,31,31,31,31,32,32,31,31.8,32,32,32,32,31,31,31,31,F0184
USUH2V2Y02,sys/chassis-2/blade-4/board/memarray-1/mem-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,26,24,24.72727,26,27,24,24.88889,27,27,25,25.88889,27,27,24,25.47368,26,26,24,24.94444,26,26,24,24.84211,26,27,24,25,28,29,27,27.55,29,29,27,27.78947,28,29,27,27.65,29,29,27,27.89474,27,29,26,27.7,27,29,27,27.8,27,29,27,27.7,28,29,27,27.78947,27,29,26,27.61905,27,29,26,27.57895,27,29,26,27.45,27,29,27,27.55,28,29,26,27.66666,27,29,27,27.52631,27,29,27,27.39285,27,27,27,27,27,29,27,27.42857,27,29,27,27.52381,27,29,26,27.36363,26,29,26,27.3,27,29,27,27.55556,27,29,27,27.47619,27,29,26,27.36842,27,29,27,27.4,27,29,27,27.38095,27,29,27,27.45,27,29,27,27.33333,27,29,26,27.42105,29,29,27,27.57143,24,27,24,25.4,28,29,26,27.4,27,29,26,27.22223,26,28,25,26.23809,27,29,27,27.42105,27,29,27,27.42857,F0184
